"","rf"
"index_58953",3832.48417431998
"index_58954",540.596044937162
"index_58955",636.796351994021
"index_58956",3757.28531559043
"index_58957",336.330500756103
"index_58958",372.830202174384
"index_58959",326.894857779639
"index_58960",331.201090814586
"index_58961",714.4419509101
"index_58962",4716.63712474485
"index_58963",4141.19466446578
"index_58964",540.596044937162
"index_58965",264.526382817778
"index_58966",395.781639973771
"index_58967",3832.48417431998
"index_58968",336.330500756103
"index_58969",675.91967037966
"index_58970",10142.103520233
"index_58971",96.7788005491122
"index_58972",462.299951580935
"index_58973",3832.48417431998
"index_58974",581.905185520108
"index_58975",447.975900494347
"index_58976",5996.21303705569
"index_58977",516.045428544628
"index_58978",462.299951580935
"index_58979",538.04753063487
"index_58980",465.046116114086
"index_58981",9942.94841183259
"index_58982",626.088589154231
"index_58983",307.121766669835
"index_58984",486.539360847187
"index_58985",486.539360847187
"index_58986",395.781639973771
"index_58987",6512.98257960595
"index_58988",3843.31340490898
"index_58989",10720.9334184726
"index_58990",4771.75548153267
"index_58991",361.083604079974
"index_58992",336.330500756103
"index_58993",3843.31340490898
"index_58994",4121.08183417452
"index_58995",12017.154188114
"index_58996",585.691160734889
"index_58997",331.201090814586
"index_58998",465.046116114086
"index_58999",763.878087910779
"index_59000",675.91967037966
"index_59001",7528.70066911093
"index_59002",3757.28531559043
"index_59003",714.4419509101
"index_59004",1003.77058656997
"index_59005",5996.21303705569
"index_59006",3777.30829935239
"index_59007",145.602919871726
"index_59008",336.330500756103
"index_59009",4155.25586317908
"index_59010",7528.70066911093
"index_59011",336.330500756103
"index_59012",395.781639973771
"index_59013",10142.103520233
"index_59014",307.121766669835
"index_59015",1379.26857812774
"index_59016",5996.21303705569
"index_59017",9922.88877366068
"index_59018",431.864835863736
"index_59019",307.121766669835
"index_59020",265.880623649714
"index_59021",6512.98257960595
"index_59022",4340.61075986583
"index_59023",6512.98257960595
"index_59024",4539.82366232357
"index_59025",361.083604079974
"index_59026",431.18766498472
"index_59027",141.372078834142
"index_59028",648.531357829742
"index_59029",331.201090814586
"index_59030",4691.72063990424
"index_59031",315.219275477701
"index_59032",482.239536972439
"index_59033",265.880623649714
"index_59034",336.330500756103
"index_59035",576.090598603173
"index_59036",763.878087910779
"index_59037",336.330500756103
"index_59038",462.299951580935
"index_59039",326.894857779639
"index_59040",566.322881802962
"index_59041",4121.08183417452
"index_59042",265.880623649714
"index_59043",968.226989767825
"index_59044",326.894857779639
"index_59045",4771.75548153267
"index_59046",576.090598603173
"index_59047",431.18766498472
"index_59048",361.083604079974
"index_59049",361.083604079974
"index_59050",462.299951580935
"index_59051",336.330500756103
"index_59052",336.330500756103
"index_59053",714.679522581347
"index_59054",361.083604079974
"index_59055",361.083604079974
"index_59056",486.539360847187
"index_59057",372.830202174384
"index_59058",4233.08052913845
"index_59059",714.679522581347
"index_59060",5247.95454082969
"index_59061",336.330500756103
"index_59062",1003.77058656997
"index_59063",264.526382817778
"index_59064",307.121766669835
"index_59065",361.083604079974
"index_59066",10142.103520233
"index_59067",4771.75548153267
"index_59068",256.001835315424
"index_59069",372.830202174384
"index_59070",307.121766669835
"index_59071",264.526382817778
"index_59072",7810.75618840542
"index_59073",486.539360847187
"index_59074",256.001835315424
"index_59075",395.781639973771
"index_59076",3887.88254416815
"index_59077",4233.08052913845
"index_59078",1003.77058656997
"index_59079",8941.81857624881
"index_59080",315.219275477701
"index_59081",1379.26857812774
"index_59082",540.596044937162
"index_59083",447.975900494347
"index_59084",636.796351994021
"index_59085",145.602919871726
"index_59086",714.679522581347
"index_59087",714.679522581347
"index_59088",3887.88254416815
"index_59089",307.121766669835
"index_59090",141.372078834142
"index_59091",422.070370154435
"index_59092",307.121766669835
"index_59093",7638.61896460264
"index_59094",372.830202174384
"index_59095",462.299951580935
"index_59096",714.679522581347
"index_59097",361.083604079974
"index_59098",3757.28531559043
"index_59099",516.045428544628
"index_59100",331.201090814586
"index_59101",4539.82366232357
"index_59102",256.001835315424
"index_59103",714.679522581347
"index_59104",331.201090814586
"index_59105",331.201090814586
"index_59106",9878.54798398842
"index_59107",4771.75548153267
"index_59108",431.864835863736
"index_59109",361.083604079974
"index_59110",1173.86803867891
"index_59111",422.070370154435
"index_59112",1003.77058656997
"index_59113",538.04753063487
"index_59114",326.894857779639
"index_59115",265.880623649714
"index_59116",4080.86816776693
"index_59117",343.778355882837
"index_59118",376.16426033723
"index_59119",7032.40557385001
"index_59120",361.083604079974
"index_59121",431.864835863736
"index_59122",395.781639973771
"index_59123",4691.72063990424
"index_59124",10142.103520233
"index_59125",648.531357829742
"index_59126",714.679522581347
"index_59127",372.830202174384
"index_59128",395.781639973771
"index_59129",376.16426033723
"index_59130",675.91967037966
"index_59131",4340.61075986583
"index_59132",96.7788005491122
"index_59133",4771.75548153267
"index_59134",3843.31340490898
"index_59135",540.596044937162
"index_59136",256.001835315424
"index_59137",307.121766669835
"index_59138",482.239536972439
"index_59139",96.7788005491122
"index_59140",6568.58983559925
"index_59141",482.239536972439
"index_59142",307.121766669835
"index_59143",626.088589154231
"index_59144",256.001835315424
"index_59145",482.239536972439
"index_59146",4069.24064276758
"index_59147",361.083604079974
"index_59148",326.894857779639
"index_59149",264.526382817778
"index_59150",39.6108177758617
"index_59151",395.781639973771
"index_59152",538.04753063487
"index_59153",39.6108177758617
"index_59154",5574.50570042469
"index_59155",919.087507902382
"index_59156",3543.83803977654
"index_59157",714.679522581347
"index_59158",675.91967037966
"index_59159",307.121766669835
"index_59160",422.070370154435
"index_59161",141.372078834142
"index_59162",326.894857779639
"index_59163",4056.99151418639
"index_59164",585.691160734889
"index_59165",264.526382817778
"index_59166",361.083604079974
"index_59167",714.679522581347
"index_59168",431.18766498472
"index_59169",486.539360847187
"index_59170",626.088589154231
"index_59171",336.330500756103
"index_59172",626.088589154231
"index_59173",763.878087910779
"index_59174",482.239536972439
"index_59175",4233.08052913845
"index_59176",540.596044937162
"index_59177",276.740579672966
"index_59178",482.239536972439
"index_59179",626.088589154231
"index_59180",8569.57781968516
"index_59181",326.894857779639
"index_59182",5247.95454082969
"index_59183",265.880623649714
"index_59184",538.04753063487
"index_59185",486.539360847187
"index_59186",336.330500756103
"index_59187",265.880623649714
"index_59188",39.6108177758617
"index_59189",336.330500756103
"index_59190",145.602919871726
"index_59191",9878.54798398842
"index_59192",3887.88254416815
"index_59193",482.239536972439
"index_59194",265.880623649714
"index_59195",648.531357829742
"index_59196",141.372078834142
"index_59197",601.726726265145
"index_59198",315.219275477701
"index_59199",486.539360847187
"index_59200",4771.75548153267
"index_59201",3887.88254416815
"index_59202",581.905185520108
"index_59203",315.219275477701
"index_59204",3832.48417431998
"index_59205",307.121766669835
"index_59206",4069.24064276758
"index_59207",4069.24064276758
"index_59208",431.864835863736
"index_59209",326.894857779639
"index_59210",3843.31340490898
"index_59211",3757.28531559043
"index_59212",648.531357829742
"index_59213",1379.26857812774
"index_59214",4539.82366232357
"index_59215",714.679522581347
"index_59216",714.4419509101
"index_59217",626.088589154231
"index_59218",372.830202174384
"index_59219",4843.80610204553
"index_59220",145.602919871726
"index_59221",336.330500756103
"index_59222",486.539360847187
"index_59223",5996.21303705569
"index_59224",4141.19466446578
"index_59225",315.219275477701
"index_59226",540.596044937162
"index_59227",265.880623649714
"index_59228",465.046116114086
"index_59229",528.377263797075
"index_59230",9922.88877366068
"index_59231",265.880623649714
"index_59232",7810.75618840542
"index_59233",482.239536972439
"index_59234",431.18766498472
"index_59235",3832.48417431998
"index_59236",714.679522581347
"index_59237",540.596044937162
"index_59238",4539.82366232357
"index_59239",540.596044937162
"index_59240",256.001835315424
"index_59241",361.083604079974
"index_59242",4141.19466446578
"index_59243",4993.75013808302
"index_59244",422.070370154435
"index_59245",583.751534495974
"index_59246",4218.13952314829
"index_59247",326.894857779639
"index_59248",540.596044937162
"index_59249",6512.98257960595
"index_59250",4486.77557789026
"index_59251",581.905185520108
"index_59252",141.372078834142
"index_59253",583.751534495974
"index_59254",96.7788005491122
"index_59255",486.539360847187
"index_59256",315.219275477701
"index_59257",825.676755628908
"index_59258",648.531357829742
"index_59259",315.219275477701
"index_59260",9878.54798398842
"index_59261",482.239536972439
"index_59262",422.070370154435
"index_59263",307.121766669835
"index_59264",714.679522581347
"index_59265",395.781639973771
"index_59266",447.975900494347
"index_59267",576.090598603173
"index_59268",331.201090814586
"index_59269",714.679522581347
"index_59270",538.04753063487
"index_59271",566.322881802962
"index_59272",265.880623649714
"index_59273",538.04753063487
"index_59274",4060.64745637796
"index_59275",4539.82366232357
"index_59276",528.377263797075
"index_59277",4233.08052913845
"index_59278",376.16426033723
"index_59279",486.539360847187
"index_59280",4218.13952314829
"index_59281",462.299951580935
"index_59282",336.330500756103
"index_59283",4141.19466446578
"index_59284",307.121766669835
"index_59285",8569.57781968516
"index_59286",265.880623649714
"index_59287",675.91967037966
"index_59288",8333.2115465582
"index_59289",4141.19466446578
"index_59290",636.796351994021
"index_59291",331.201090814586
"index_59292",10142.103520233
"index_59293",3832.48417431998
"index_59294",4233.08052913845
"index_59295",540.596044937162
"index_59296",4069.24064276758
"index_59297",307.121766669835
"index_59298",4141.19466446578
"index_59299",4080.86816776693
"index_59300",648.531357829742
"index_59301",486.539360847187
"index_59302",576.090598603173
"index_59303",3628.41897925421
"index_59304",3832.48417431998
"index_59305",7638.61896460264
"index_59306",465.046116114086
"index_59307",264.526382817778
"index_59308",953.802401219198
"index_59309",3628.41897925421
"index_59310",265.880623649714
"index_59311",431.18766498472
"index_59312",331.201090814586
"index_59313",61.449966147659
"index_59314",326.894857779639
"index_59315",714.679522581347
"index_59316",431.864835863736
"index_59317",431.864835863736
"index_59318",8157.60452469016
"index_59319",583.751534495974
"index_59320",4080.86816776693
"index_59321",4141.19466446578
"index_59322",307.121766669835
"index_59323",576.090598603173
"index_59324",714.4419509101
"index_59325",265.880623649714
"index_59326",462.299951580935
"index_59327",675.91967037966
"index_59328",336.330500756103
"index_59329",583.751534495974
"index_59330",3628.41897925421
"index_59331",540.596044937162
"index_59332",4060.64745637796
"index_59333",422.070370154435
"index_59334",462.299951580935
"index_59335",395.781639973771
"index_59336",5882.86999886485
"index_59337",336.330500756103
"index_59338",626.088589154231
"index_59339",714.4419509101
"index_59340",376.16426033723
"index_59341",256.001835315424
"index_59342",4141.19466446578
"index_59343",4121.08183417452
"index_59344",7687.43713063181
"index_59345",372.830202174384
"index_59346",4233.08052913845
"index_59347",605.765701023438
"index_59348",486.539360847187
"index_59349",96.7788005491122
"index_59350",361.083604079974
"index_59351",648.531357829742
"index_59352",7687.43713063181
"index_59353",636.796351994021
"index_59354",1003.77058656997
"index_59355",462.299951580935
"index_59356",3543.83803977654
"index_59357",636.796351994021
"index_59358",9922.88877366068
