"","rf"
"36310","false"
"36311","false"
"36312","false"
"36313","false"
"36314","false"
"36315","false"
"36316","false"
"36317","false"
"36318","false"
"36319","false"
"36320","false"
"36321","false"
"36322","false"
"36323","false"
"36324","false"
"36325","false"
"36326","false"
"36327","false"
"36328","true"
"36329","false"
"36330","true"
"36331","false"
"36332","false"
"36333","false"
"36334","true"
"36335","false"
"36336","false"
"36337","false"
"36338","true"
"36339","false"
"36340","false"
"36341","true"
"36342","false"
"36343","false"
"36344","false"
"36345","false"
"36346","false"
"36347","false"
"36348","false"
"36349","true"
"36350","false"
"36351","false"
"36352","false"
"36353","false"
"36354","false"
"36355","false"
"36356","false"
"36357","false"
"36358","false"
"36359","false"
"36360","false"
"36361","false"
"36362","false"
"36363","true"
"36364","false"
"36365","false"
"36366","false"
"36367","false"
"36368","false"
"36369","false"
"36370","false"
"36371","false"
"36372","true"
"36373","false"
"36374","true"
"36375","false"
"36376","false"
"36377","false"
"36378","true"
"36379","true"
"36380","false"
"36381","false"
"36382","true"
"36383","false"
"36384","false"
"36385","false"
"36386","false"
"36387","false"
"36388","false"
"36389","false"
"36390","false"
"36391","false"
"36392","true"
"36393","true"
"36394","false"
"36395","false"
"36396","false"
"36397","true"
"36398","false"
"36399","false"
"36400","false"
"36401","false"
"36402","false"
"36403","false"
"36404","true"
"36405","false"
"36406","false"
"36407","false"
"36408","false"
"36409","false"
"36410","true"
"36411","false"
"36412","false"
"36413","false"
"36414","false"
"36415","false"
"36416","false"
"36417","false"
"36418","false"
"36419","false"
"36420","false"
"36421","true"
"36422","false"
"36423","false"
"36424","false"
"36425","false"
"36426","false"
"36427","false"
"36428","false"
"36429","false"
"36430","true"
"36431","true"
"36432","false"
"36433","false"
"36434","false"
"36435","false"
"36436","false"
"36437","false"
"36438","false"
"36439","true"
"36440","false"
"36441","false"
"36442","false"
"36443","false"
"36444","true"
"36445","false"
"36446","false"
"36447","false"
"36448","false"
"36449","true"
"36450","false"
"36451","true"
"36452","false"
"36453","false"
"36454","false"
"36455","false"
"36456","false"
"36457","false"
"36458","true"
"36459","false"
"36460","false"
"36461","false"
"36462","false"
"36463","true"
"36464","false"
"36465","false"
"36466","false"
"36467","false"
"36468","false"
"36469","false"
"36470","false"
"36471","false"
"36472","false"
"36473","true"
"36474","false"
"36475","false"
"36476","false"
"36477","false"
"36478","false"
"36479","true"
"36480","false"
"36481","false"
"36482","false"
"36483","true"
"36484","false"
"36485","false"
"36486","false"
"36487","false"
"36488","true"
"36489","false"
"36490","true"
"36491","false"
"36492","false"
"36493","true"
"36494","false"
"36495","false"
"36496","false"
"36497","true"
"36498","false"
"36499","false"
"36500","false"
"36501","false"
"36502","false"
"36503","false"
"36504","false"
"36505","false"
"36506","false"
"36507","false"
"36508","false"
"36509","false"
"36510","true"
"36511","false"
"36512","false"
"36513","true"
"36514","false"
"36515","true"
"36516","false"
"36517","false"
"36518","false"
"36519","false"
"36520","false"
"36521","true"
"36522","false"
"36523","false"
"36524","false"
"36525","true"
"36526","false"
"36527","false"
"36528","false"
"36529","false"
"36530","false"
"36531","false"
"36532","false"
"36533","false"
"36534","false"
"36535","false"
"36536","false"
"36537","true"
"36538","false"
"36539","true"
"36540","false"
"36541","false"
"36542","true"
"36543","false"
"36544","true"
"36545","false"
"36546","false"
"36547","false"
"36548","false"
"36549","false"
"36550","false"
"36551","true"
"36552","true"
"36553","true"
"36554","false"
"36555","false"
"36556","true"
"36557","false"
"36558","false"
"36559","false"
"36560","false"
"36561","false"
"36562","false"
"36563","false"
"36564","false"
"36565","false"
"36566","false"
"36567","false"
"36568","false"
"36569","false"
"36570","true"
"36571","false"
"36572","false"
"36573","false"
"36574","false"
"36575","false"
"36576","false"
"36577","false"
"36578","false"
"36579","false"
"36580","false"
"36581","false"
"36582","false"
"36583","false"
"36584","false"
"36585","false"
"36586","false"
"36587","false"
"36588","false"
"36589","false"
"36590","false"
"36591","false"
"36592","false"
"36593","false"
"36594","false"
"36595","false"
"36596","false"
"36597","false"
"36598","true"
"36599","false"
"36600","false"
"36601","true"
"36602","false"
"36603","false"
"36604","false"
"36605","true"
"36606","false"
"36607","false"
"36608","true"
"36609","false"
"36610","true"
"36611","false"
"36612","false"
"36613","false"
"36614","false"
"36615","false"
"36616","true"
"36617","false"
"36618","true"
"36619","false"
"36620","false"
"36621","false"
"36622","false"
"36623","false"
"36624","false"
"36625","false"
"36626","false"
"36627","false"
"36628","false"
"36629","false"
"36630","false"
"36631","true"
"36632","false"
"36633","false"
"36634","false"
"36635","false"
"36636","false"
"36637","false"
"36638","false"
"36639","false"
"36640","false"
"36641","false"
"36642","false"
"36643","false"
"36644","false"
"36645","false"
"36646","true"
"36647","false"
"36648","false"
"36649","false"
"36650","false"
"36651","false"
"36652","false"
"36653","false"
"36654","false"
"36655","false"
"36656","false"
"36657","false"
"36658","false"
"36659","false"
"36660","true"
"36661","false"
"36662","true"
"36663","true"
"36664","false"
"36665","true"
"36666","false"
"36667","false"
"36668","false"
"36669","false"
"36670","false"
"36671","false"
"36672","true"
"36673","true"
"36674","false"
"36675","true"
"36676","false"
"36677","true"
"36678","false"
"36679","false"
"36680","false"
"36681","true"
"36682","false"
"36683","false"
"36684","false"
"36685","true"
"36686","false"
"36687","true"
"36688","false"
"36689","false"
"36690","false"
"36691","false"
"36692","false"
"36693","false"
"36694","false"
"36695","true"
"36696","false"
"36697","false"
"36698","false"
"36699","false"
"36700","true"
"36701","false"
"36702","false"
"36703","false"
"36704","false"
"36705","false"
"36706","false"
"36707","false"
"36708","true"
"36709","false"
"36710","false"
"36711","false"
"36712","false"
"36713","false"
"36714","false"
"36715","false"
"36716","false"
"36717","false"
"36718","false"
"36719","false"
"36720","false"
"36721","true"
"36722","false"
"36723","false"
"36724","true"
"36725","false"
"36726","true"
"36727","true"
"36728","false"
"36729","false"
"36730","false"
"36731","false"
"36732","false"
"36733","false"
"36734","false"
"36735","false"
"36736","false"
"36737","false"
"36738","true"
"36739","false"
"36740","false"
"36741","true"
"36742","false"
"36743","true"
"36744","false"
"36745","false"
"36746","false"
"36747","false"
"36748","true"
"36749","true"
"36750","false"
"36751","false"
"36752","false"
"36753","false"
"36754","false"
"36755","true"
"36756","false"
"36757","false"
"36758","true"
"36759","true"
"36760","false"
"36761","false"
"36762","false"
"36763","true"
"36764","false"
"36765","false"
"36766","false"
"36767","false"
"36768","false"
"36769","false"
"36770","true"
"36771","false"
"36772","false"
"36773","false"
"36774","true"
"36775","false"
"36776","false"
"36777","false"
"36778","false"
"36779","true"
"36780","false"
"36781","false"
"36782","false"
"36783","true"
"36784","false"
"36785","false"
"36786","false"
"36787","false"
"36788","false"
"36789","false"
"36790","false"
"36791","false"
"36792","false"
"36793","false"
"36794","false"
"36795","false"
"36796","false"
"36797","false"
"36798","false"
"36799","true"
"36800","false"
"36801","false"
"36802","true"
"36803","true"
"36804","false"
"36805","true"
"36806","true"
"36807","false"
"36808","false"
"36809","true"
"36810","false"
"36811","true"
"36812","true"
"36813","false"
"36814","false"
"36815","false"
"36816","false"
"36817","false"
"36818","true"
"36819","false"
"36820","false"
"36821","false"
"36822","false"
"36823","false"
"36824","false"
"36825","false"
"36826","false"
"36827","false"
"36828","false"
"36829","false"
"36830","false"
"36831","false"
"36832","true"
"36833","false"
"36834","false"
"36835","true"
"36836","false"
"36837","false"
"36838","false"
"36839","false"
"36840","false"
"36841","false"
"36842","false"
"36843","false"
"36844","true"
"36845","true"
"36846","true"
"36847","false"
"36848","false"
"36849","false"
"36850","false"
"36851","false"
"36852","false"
"36853","true"
"36854","true"
"36855","false"
"36856","false"
"36857","false"
"36858","false"
"36859","false"
"36860","false"
"36861","false"
"36862","false"
"36863","false"
"36864","false"
"36865","false"
"36866","true"
"36867","false"
"36868","true"
"36869","false"
"36870","false"
"36871","false"
"36872","false"
"36873","false"
"36874","false"
"36875","false"
"36876","false"
"36877","false"
"36878","false"
"36879","true"
"36880","false"
"36881","false"
"36882","false"
"36883","false"
"36884","false"
"36885","false"
"36886","false"
"36887","false"
"36888","false"
"36889","false"
"36890","false"
"36891","false"
"36892","false"
"36893","false"
"36894","false"
"36895","false"
"36896","false"
"36897","false"
"36898","false"
"36899","true"
"36900","false"
"36901","false"
"36902","false"
"36903","false"
"36904","true"
"36905","false"
"36906","true"
"36907","false"
"36908","false"
"36909","false"
"36910","false"
"36911","false"
"36912","false"
"36913","false"
"36914","false"
"36915","true"
"36916","false"
"36917","false"
"36918","false"
"36919","false"
"36920","false"
"36921","false"
"36922","false"
"36923","true"
"36924","false"
"36925","false"
"36926","false"
"36927","false"
"36928","false"
"36929","false"
"36930","false"
"36931","true"
"36932","false"
"36933","false"
"36934","false"
"36935","false"
"36936","false"
"36937","false"
"36938","false"
"36939","true"
"36940","false"
"36941","true"
"36942","true"
"36943","false"
"36944","true"
"36945","false"
"36946","false"
"36947","false"
"36948","false"
"36949","false"
"36950","false"
"36951","false"
"36952","true"
"36953","false"
"36954","false"
"36955","false"
"36956","false"
"36957","true"
"36958","true"
"36959","false"
"36960","false"
"36961","true"
"36962","false"
"36963","false"
"36964","false"
"36965","false"
"36966","false"
"36967","false"
"36968","true"
"36969","false"
"36970","false"
"36971","false"
"36972","false"
"36973","false"
"36974","false"
"36975","true"
"36976","false"
"36977","false"
"36978","false"
"36979","false"
"36980","false"
"36981","true"
"36982","false"
"36983","false"
"36984","false"
"36985","false"
"36986","false"
"36987","false"
"36988","false"
"36989","false"
"36990","false"
"36991","false"
"36992","false"
"36993","false"
"36994","false"
"36995","false"
"36996","true"
"36997","false"
"36998","false"
"36999","false"
"37000","false"
"37001","false"
"37002","true"
"37003","false"
"37004","true"
"37005","false"
"37006","false"
"37007","false"
"37008","false"
"37009","false"
"37010","false"
"37011","false"
"37012","false"
"37013","true"
"37014","false"
"37015","false"
"37016","false"
"37017","false"
"37018","false"
"37019","false"
"37020","false"
"37021","true"
"37022","true"
"37023","false"
"37024","false"
"37025","false"
"37026","false"
"37027","false"
"37028","false"
"37029","false"
"37030","true"
"37031","false"
"37032","false"
"37033","false"
"37034","false"
"37035","false"
"37036","false"
"37037","false"
"37038","false"
"37039","true"
"37040","false"
"37041","false"
"37042","false"
"37043","false"
"37044","false"
"37045","false"
"37046","true"
"37047","true"
"37048","false"
"37049","false"
"37050","false"
"37051","true"
"37052","false"
"37053","false"
"37054","false"
"37055","false"
"37056","false"
"37057","true"
"37058","false"
"37059","true"
"37060","false"
"37061","false"
"37062","false"
"37063","false"
"37064","false"
"37065","true"
"37066","false"
"37067","true"
"37068","false"
"37069","false"
"37070","false"
"37071","false"
"37072","false"
"37073","false"
"37074","false"
"37075","false"
"37076","false"
"37077","false"
"37078","false"
"37079","false"
"37080","false"
"37081","true"
"37082","false"
"37083","false"
"37084","false"
"37085","false"
"37086","false"
"37087","false"
"37088","true"
"37089","false"
"37090","false"
"37091","false"
"37092","true"
"37093","false"
"37094","false"
"37095","true"
"37096","false"
"37097","false"
"37098","false"
"37099","true"
"37100","false"
"37101","true"
"37102","false"
"37103","true"
"37104","false"
"37105","true"
"37106","false"
"37107","false"
"37108","false"
"37109","false"
"37110","true"
"37111","false"
"37112","false"
"37113","false"
"37114","false"
"37115","true"
"37116","false"
"37117","false"
"37118","false"
"37119","false"
"37120","false"
"37121","true"
"37122","false"
"37123","false"
"37124","false"
"37125","true"
"37126","false"
"37127","false"
"37128","false"
"37129","false"
"37130","false"
"37131","false"
"37132","false"
"37133","false"
"37134","false"
"37135","false"
"37136","false"
"37137","false"
"37138","true"
"37139","false"
"37140","false"
"37141","true"
"37142","true"
"37143","false"
"37144","true"
"37145","false"
"37146","false"
"37147","false"
"37148","false"
"37149","false"
"37150","false"
"37151","false"
"37152","false"
"37153","false"
"37154","true"
